"","colony_id","Light_Value","Run","micromol.cm2.s","micromol.cm2.h","timepoint"
"1","1-ACR-1","0",1,-0.000161182527582005,-0.580257099295218,"timepoint0"
"2","1-ACR-1","1073",1,0.000325854082609397,1.17307469739383,"timepoint0"
"3","1-ACR-1","115",1,-8.49946284159672e-05,-0.305980662297482,"timepoint0"
"4","1-ACR-1","1287",1,0.000350872828720403,1.26314218339345,"timepoint0"
"5","1-ACR-1","166",1,-3.24790764225705e-05,-0.116924675121254,"timepoint0"
"6","1-ACR-1","25",1,-0.000156976128214943,-0.565114061573795,"timepoint0"
"7","1-ACR-1","315",1,7.48875962923452e-05,0.269595346652443,"timepoint0"
"8","1-ACR-1","43",1,-0.000159861351973389,-0.575500867104201,"timepoint0"
"9","1-ACR-1","494",1,0.000158216515780654,0.569579456810354,"timepoint0"
"10","1-ACR-1","677",1,0.000238724403888767,0.85940785399956,"timepoint0"
"11","1-ACR-1","68",1,-0.000130835437783953,-0.47100757602223,"timepoint0"
"12","1-ACR-1","816",1,0.000262800647847535,0.946082332251128,"timepoint0"
"13","1-ACR-2","0",1,-0.000141545727796131,-0.509564620066072,"timepoint0"
"14","1-ACR-2","1073",1,0.000223679962940782,0.805247866586815,"timepoint0"
"15","1-ACR-2","115",1,-2.12762110068973e-05,-0.0765943596248304,"timepoint0"
"16","1-ACR-2","1287",1,0.000233811447078175,0.841721209481431,"timepoint0"
"17","1-ACR-2","166",1,2.31667457321647e-05,0.083400284635793,"timepoint0"
"18","1-ACR-2","25",1,-0.000112915187211804,-0.406494673962494,"timepoint0"
"19","1-ACR-2","315",1,0.000112240291756134,0.404065050322084,"timepoint0"
"20","1-ACR-2","43",1,-8.90321730128909e-05,-0.320515822846407,"timepoint0"
"21","1-ACR-2","494",1,0.000153956491461816,0.554243369262539,"timepoint0"
"22","1-ACR-2","677",1,0.000203067882117635,0.731044375623488,"timepoint0"
"23","1-ACR-2","68",1,-6.44419759744582e-05,-0.231991113508049,"timepoint0"
"24","1-ACR-2","816",1,0.000216311851004348,0.778722663615653,"timepoint0"
"25","1-ACR-3","0",3,-0.000146526460482472,-0.527495257736899,"timepoint0"
"26","1-ACR-3","1073",3,0.000246767869340457,0.888364329625647,"timepoint0"
"27","1-ACR-3","115",3,-3.4576854221745e-05,-0.124476675198282,"timepoint0"
"28","1-ACR-3","1287",3,0.00030533708404693,1.09921350256895,"timepoint0"
"29","1-ACR-3","166",3,1.66643725472711e-06,0.00599917411701761,"timepoint0"
"30","1-ACR-3","25",3,-0.000121275902984538,-0.436593250744337,"timepoint0"
"31","1-ACR-3","315",3,8.49253252612841e-05,0.305731170940623,"timepoint0"
"32","1-ACR-3","43",3,-0.000106172639146712,-0.382221500928162,"timepoint0"
"33","1-ACR-3","494",3,0.000149689296387732,0.538881466995834,"timepoint0"
"34","1-ACR-3","677",3,0.000206550669523146,0.743582410283327,"timepoint0"
"35","1-ACR-3","68",3,-8.15690190483608e-05,-0.293648468574099,"timepoint0"
"36","1-ACR-3","816",3,0.000231919251555945,0.8349093056014,"timepoint0"
"37","2-ACR-1","0",2,-0.000120749156141071,-0.434696962107855,"timepoint0"
"38","2-ACR-1","1073",2,0.000206312195216088,0.742723902777918,"timepoint0"
"39","2-ACR-1","115",2,-6.23319611469621e-05,-0.224395060129063,"timepoint0"
"40","2-ACR-1","1287",2,0.000234938068301202,0.845777045884328,"timepoint0"
"41","2-ACR-1","166",2,-1.37533840794676e-05,-0.0495121826860835,"timepoint0"
"42","2-ACR-1","25",2,-0.000102118824491346,-0.367627768168844,"timepoint0"
"43","2-ACR-1","315",2,5.44194323288148e-05,0.195909956383733,"timepoint0"
"44","2-ACR-1","43",2,-9.15212568534538e-05,-0.329476524672434,"timepoint0"
"45","2-ACR-1","494",2,9.68976038169002e-05,0.348831373740841,"timepoint0"
"46","2-ACR-1","677",2,0.000157408408844955,0.566670271841839,"timepoint0"
"47","2-ACR-1","68",2,-8.00234255059258e-05,-0.288084331821333,"timepoint0"
"48","2-ACR-1","816",2,0.000178328834797079,0.641983805269484,"timepoint0"
"49","2-ACR-2","0",3,-0.00014968504086943,-0.53886614712995,"timepoint0"
"50","2-ACR-2","1073",3,0.000253777249814218,0.913598099331186,"timepoint0"
"51","2-ACR-2","115",3,-7.30692321166797e-05,-0.263049235620047,"timepoint0"
"52","2-ACR-2","1287",3,0.000283544512184144,1.02076024386292,"timepoint0"
"53","2-ACR-2","166",3,-3.68942535115224e-05,-0.132819312641481,"timepoint0"
"54","2-ACR-2","25",3,-0.00013688073983288,-0.492770663398369,"timepoint0"
"55","2-ACR-2","315",3,6.32220914315905e-05,0.227599529153726,"timepoint0"
"56","2-ACR-2","43",3,-0.000122193210538701,-0.439895557939325,"timepoint0"
"57","2-ACR-2","494",3,0.000137387656927391,0.494595564938607,"timepoint0"
"58","2-ACR-2","677",3,0.000193225554990693,0.695611997966496,"timepoint0"
"59","2-ACR-2","68",3,-0.000119541428161744,-0.430349141382278,"timepoint0"
"60","2-ACR-2","816",3,0.000216161871798772,0.778182738475578,"timepoint0"
"61","2-ACR-3","0",3,-0.000111013833524678,-0.399649800688842,"timepoint0"
"62","2-ACR-3","1073",3,0.000196083730049785,0.705901428179224,"timepoint0"
"63","2-ACR-3","115",3,6.43823820370806e-06,0.023177657533349,"timepoint0"
"64","2-ACR-3","1287",3,0.000185040389234853,0.666145401245472,"timepoint0"
"65","2-ACR-3","166",3,4.66321197618404e-05,0.167875631142626,"timepoint0"
"66","2-ACR-3","25",3,-8.32210427329276e-05,-0.299595753838539,"timepoint0"
"67","2-ACR-3","315",3,0.000111019621906735,0.399670638864244,"timepoint0"
"68","2-ACR-3","43",3,-6.29703319008071e-05,-0.226693194842906,"timepoint0"
"69","2-ACR-3","494",3,0.000148720063801322,0.535392229684758,"timepoint0"
"70","2-ACR-3","677",3,0.00017427919945556,0.627405118040016,"timepoint0"
"71","2-ACR-3","68",3,-4.12235196610971e-05,-0.14840467077995,"timepoint0"
"72","2-ACR-3","816",3,0.000182823006134681,0.658162822084853,"timepoint0"
"73","Apul-218","0",4,-7.09830351994179e-05,-0.255538926717905,"timepoint0"
"74","Apul-218","1073",4,0.000155806450208221,0.560903220749594,"timepoint0"
"75","Apul-218","115",4,-2.00781229871459e-05,-0.0722812427537254,"timepoint0"
"76","Apul-218","1287",4,0.000170579301002891,0.614085483610408,"timepoint0"
"77","Apul-218","166",4,8.7936975153231e-06,0.0316573110551632,"timepoint0"
"78","Apul-218","25",4,-6.12583937368952e-05,-0.220530217452823,"timepoint0"
"79","Apul-218","315",4,5.93923799660759e-05,0.213812567877873,"timepoint0"
"80","Apul-218","43",4,-5.07025331555894e-05,-0.182529119360122,"timepoint0"
"81","Apul-218","494",4,0.000113118691870707,0.407227290734545,"timepoint0"
"82","Apul-218","677",4,0.000137547083611126,0.495169501000053,"timepoint0"
"83","Apul-218","68",4,-4.03250872128339e-05,-0.145170313966202,"timepoint0"
"84","Apul-218","816",4,9.49470431311673e-05,0.341809355272202,"timepoint0"
"85","Apul-227","0",4,-5.0205454468557e-05,-0.180739636086805,"timepoint0"
"86","Apul-227","1073",4,0.000121088237441011,0.435917654787639,"timepoint0"
"87","Apul-227","115",4,-9.42702751796399e-06,-0.0339372990646704,"timepoint0"
"88","Apul-227","1287",4,0.000126382159520601,0.454975774274163,"timepoint0"
"89","Apul-227","166",4,1.84747048131721e-05,0.0665089373274194,"timepoint0"
"90","Apul-227","25",4,-3.33405757858096e-05,-0.120026072828914,"timepoint0"
"91","Apul-227","315",4,5.90688088415452e-05,0.212647711829563,"timepoint0"
"92","Apul-227","43",4,-3.26560446961885e-05,-0.117561760906278,"timepoint0"
"93","Apul-227","494",4,9.05591388725997e-05,0.326012899941359,"timepoint0"
"94","Apul-227","677",4,0.000107259576319549,0.386134474750377,"timepoint0"
"95","Apul-227","68",4,-2.34071512147536e-05,-0.084265744373113,"timepoint0"
"96","Apul-227","816",4,9.0905487151426e-05,0.327259753745134,"timepoint0"
"97","Apul-231","0",5,-3.27478219392188e-05,-0.117892158981188,"timepoint0"
"98","Apul-231","1073",5,4.25216730769223e-06,0.015307802307692,"timepoint0"
"99","Apul-231","115",5,-1.38914361948699e-05,-0.0500091703015318,"timepoint0"
"100","Apul-231","1287",5,2.34445930711209e-06,0.00844005350560354,"timepoint0"
"101","Apul-231","166",5,-6.38490241601114e-06,-0.0229856486976401,"timepoint0"
"102","Apul-231","25",5,-3.0130621972655e-05,-0.108470239101558,"timepoint0"
"103","Apul-231","315",5,3.62347792437633e-06,0.0130445205277548,"timepoint0"
"104","Apul-231","43",5,-2.33943338498996e-05,-0.0842196018596385,"timepoint0"
"105","Apul-231","494",5,-5.72619756676146e-06,-0.0206143112403413,"timepoint0"
"106","Apul-231","677",5,5.654533333935e-07,0.0020356320002166,"timepoint0"
"107","Apul-231","68",5,-3.11570892319316e-05,-0.112165521234954,"timepoint0"
